Date,Adj Close_^TWII,Close_^TWII,High_^TWII,Low_^TWII,Open_^TWII,Volume_^TWII
2024-09-23,22285.529296875,22285.529296875,22307.4609375,22170.939453125,22170.939453125,3582300
2024-09-24,22431.779296875,22431.779296875,22431.779296875,22154.55078125,22273.7890625,3517800
2024-09-25,22761.599609375,22761.599609375,22785.3203125,22569.2890625,22569.2890625,4014100
2024-09-26,22858.810546875,22858.810546875,22961.76953125,22769.240234375,22841.419921875,3923400
2024-09-27,22822.7890625,22822.7890625,23079.2109375,22806.830078125,22978.970703125,4104100
2024-09-30,22224.5390625,22224.5390625,22691.23046875,22224.5390625,22643.91015625,3569300
2024-10-01,22390.390625,22390.390625,22446.859375,22311.330078125,22329.650390625,2789600
2024-10-04,22302.7109375,22302.7109375,22493.05078125,22193.5,22459.099609375,3632200
2024-10-07,22702.560546875,22702.560546875,22719.0703125,22479.240234375,22479.240234375,3508600
2024-10-08,22611.390625,22611.390625,22691.3203125,22418.380859375,22691.3203125,3557200
2024-10-09,22659.080078125,22659.080078125,22885.94921875,22637.169921875,22637.169921875,3670800
2024-10-11,22901.640625,22901.640625,23011.109375,22726.189453125,22726.189453125,3012500
2024-10-14,22975.2890625,22975.2890625,23015.55078125,22799.140625,22947.3203125,2706500
2024-10-15,23292.0390625,23292.0390625,23353.91015625,23082.060546875,23083.69921875,3579700
2024-10-16,23010.98046875,23010.98046875,23258.51953125,22866.73046875,22990.640625,3698000
2024-10-17,23053.83984375,23053.83984375,23191.7890625,22950.69921875,23114.2109375,3263300
2024-10-18,23487.26953125,23487.26953125,23713.69921875,23378.359375,23620.5703125,3775600
2024-10-21,23542.529296875,23542.529296875,23678.509765625,23480.060546875,23602.98046875,3005000
2024-10-22,23535.4296875,23535.4296875,23535.4296875,23269.859375,23428.109375,3046700
2024-10-23,23334.759765625,23334.759765625,23486.44921875,23318.83984375,23402.240234375,3039000
2024-10-24,23192.51953125,23192.51953125,23446.640625,23150.76953125,23446.640625,3322300
2024-10-25,23348.44921875,23348.44921875,23388.529296875,23222.76953125,23255.0703125,2744200
2024-10-28,23198.0703125,23198.0703125,23547.119140625,23164.419921875,23455.689453125,2880000
2024-10-29,22926.58984375,22926.58984375,23056.5703125,22711.099609375,23048.44921875,2933400
2024-10-30,22820.4296875,22820.4296875,23116.330078125,22801.44921875,22985.130859375,2981400
2024-11-01,22780.080078125,22780.080078125,22828.98046875,22231.939453125,22438.9296875,3569900
2024-11-04,22965.390625,22965.390625,23020.990234375,22792.76953125,22839.1796875,2715900
2024-11-05,23106.7890625,23106.7890625,23178.80078125,22849.830078125,22870.109375,2872200
2024-11-06,23217.380859375,23217.380859375,23439.390625,23035.30078125,23112.94921875,3163400
2024-11-07,23408.8203125,23408.8203125,23518.630859375,23132.939453125,23180.009765625,3751300
2024-11-08,23553.890625,23553.890625,23699.69921875,23509.130859375,23608.109375,3635500
2024-11-11,23529.640625,23529.640625,23563.80078125,23306.66015625,23477.75,3158800
2024-11-12,22981.76953125,22981.76953125,23276.759765625,22981.76953125,23276.759765625,3983600
2024-11-13,22860.23046875,22860.23046875,23046.470703125,22860.23046875,22894.91015625,3491500
2024-11-14,22715.380859375,22715.380859375,22893.8203125,22619.7109375,22821.0390625,3593400
2024-11-15,22742.76953125,22742.76953125,22940.80078125,22690.76953125,22767.109375,3823100
2024-11-18,22546.5390625,22546.5390625,22781.76953125,22503.689453125,22693.9609375,3431100
2024-11-19,22848.80078125,22848.80078125,22906.689453125,22578.75,22614.740234375,3689400
2024-11-20,22688.359375,22688.359375,22977.560546875,22622.470703125,22872.91015625,3757700
2024-11-21,22555.66015625,22555.66015625,22708.5703125,22490.279296875,22671.66015625,3395800
2024-11-22,22904.3203125,22904.3203125,23019.0390625,22799.529296875,22799.529296875,3505100
2024-11-25,22948.369140625,22948.369140625,23172.4296875,22948.369140625,22996.05078125,5048900
2024-11-26,22678.759765625,22678.759765625,22832.109375,22645.130859375,22789.599609375,2985600
2024-11-27,22334.779296875,22334.779296875,22743.990234375,22334.779296875,22665.580078125,3577000
2024-11-28,22298.900390625,22298.900390625,22413.25,22124.310546875,22380.44921875,3123400
2024-11-29,22262.5,22262.5,22429.859375,22055.380859375,22202.279296875,2801000
2024-12-02,22736.9296875,22736.9296875,22802.529296875,22456.5,22456.5,2812700
2024-12-03,23027.4609375,23027.4609375,23144.779296875,22972.30078125,22972.30078125,3099500
2024-12-04,23255.330078125,23255.330078125,23255.330078125,23034.69921875,23126.080078125,2836900
2024-12-05,23267.939453125,23267.939453125,23387.169921875,23225.310546875,23308.2890625,2847600
2024-12-06,23193.26953125,23193.26953125,23361.119140625,23137.619140625,23278.6796875,2954100
2024-12-09,23273.25,23273.25,23325.990234375,23172.220703125,23287.7890625,3209600
2024-12-10,23125.080078125,23125.080078125,23329.009765625,23071.4296875,23228.259765625,2908900
2024-12-11,22903.630859375,22903.630859375,23108.359375,22880.5703125,23108.359375,2760300
2024-12-12,23046.80078125,23046.80078125,23189.2890625,23030.48046875,23050.640625,3059200
2024-12-13,23020.48046875,23020.48046875,23097.51953125,22920.83984375,23002.369140625,3046000
2024-12-16,23039.900390625,23039.900390625,23264.400390625,22959.91015625,23207.2109375,3188400
2024-12-17,23018.009765625,23018.009765625,23223.509765625,23018.009765625,23131.5703125,3429100
2024-12-18,23168.669921875,23168.669921875,23211.169921875,22934.58984375,23014.4296875,3298300
2024-12-19,22932.25,22932.25,22947.560546875,22743.30078125,22947.560546875,3445900
2024-12-20,22510.25,22510.25,22845.58984375,22510.25,22798.390625,4683900
2024-12-23,23104.5390625,23104.5390625,23132.25,22811.560546875,22811.560546875,3504100
2024-12-24,23120.240234375,23120.240234375,23326.25,23120.240234375,23260.740234375,3344300
2024-12-25,23220.130859375,23220.130859375,23296.359375,23159.359375,23226.349609375,3073700
2024-12-26,23246.939453125,23246.939453125,23320.619140625,23241.939453125,23276.080078125,2941300
2024-12-27,23275.6796875,23275.6796875,23335.66015625,23204.349609375,23251.279296875,2416800
2024-12-30,23190.19921875,23190.19921875,23331.669921875,23159.69921875,23274.259765625,2483600
2024-12-31,23035.099609375,23035.099609375,23123.9609375,22972.990234375,23094.0703125,2572400
2025-01-02,22832.060546875,22832.060546875,23038.080078125,22713.630859375,22975.7109375,3148600
2025-01-03,22908.30078125,22908.30078125,23092.0703125,22905.400390625,23018.560546875,2828200
2025-01-06,23547.7109375,23547.7109375,23553.2890625,23131.7890625,23131.7890625,2957500
2025-01-07,23651.26953125,23651.26953125,23943.94921875,23651.26953125,23824.720703125,3207900
2025-01-08,23407.330078125,23407.330078125,23671.279296875,23388.630859375,23522.2890625,2606700
2025-01-09,23081.130859375,23081.130859375,23463.9609375,23081.130859375,23406.720703125,3399500
2025-01-10,23011.859375,23011.859375,23202.25,22989.669921875,23067.4609375,2979400
2025-01-13,22488.330078125,22488.330078125,23070.3203125,22458.220703125,23070.3203125,3544500
2025-01-14,22797.51953125,22797.51953125,22797.51953125,22542.9296875,22573.9609375,2319000
2025-01-15,22514.5703125,22514.5703125,22777.33984375,22509.650390625,22757.4609375,2359800
2025-01-16,23025.099609375,23025.099609375,23147.689453125,22817.51953125,22817.51953125,2497000
2025-01-17,23148.080078125,23148.080078125,23209.880859375,22905.529296875,23190.119140625,2465000
2025-01-20,23266.8203125,23266.8203125,23346.640625,23176.4296875,23203.470703125,2168200
2025-01-21,23300.009765625,23300.009765625,23377.640625,23174.01953125,23266.8203125,0
2025-01-22,23525.41015625,23525.41015625,23642.080078125,23472.669921875,23472.669921875,2695000
2025-02-03,22694.7109375,22694.7109375,22796.7109375,22502.19921875,22796.7109375,3428900
2025-02-04,22793.9609375,22793.9609375,22934.310546875,22720.619140625,22836.26953125,2990000
2025-02-05,23161.580078125,23161.580078125,23249.330078125,22916.380859375,22916.380859375,2482200
2025-02-06,23316.599609375,23316.599609375,23348.419921875,23216.650390625,23226.5,2400700
2025-02-07,23478.26953125,23478.26953125,23478.26953125,23254.169921875,23289.970703125,2672200
2025-02-10,23252.140625,23252.140625,23448.16015625,23163.849609375,23421.76953125,2706000
2025-02-11,23384.05078125,23384.05078125,23485.509765625,23289.759765625,23321.919921875,2956500
2025-02-12,23289.75,23289.75,23528.609375,23289.75,23449.310546875,3159400
2025-02-13,23399.41015625,23399.41015625,23413.099609375,23206.44921875,23263.279296875,3604700
2025-02-14,23152.609375,23152.609375,23276.240234375,23142.94921875,23198.390625,3818900
2025-02-17,23505.330078125,23505.330078125,23510.6796875,23242.83984375,23258.169921875,3408200
2025-02-18,23666.109375,23666.109375,23666.109375,23454.08984375,23550.5,3038600
2025-02-19,23604.080078125,23604.080078125,23683.4609375,23550.990234375,23589.439453125,3534600
2025-02-20,23487.4609375,23487.4609375,23576.7109375,23400.75,23530.970703125,3563200
2025-02-21,23730.25,23730.25,23732.580078125,23488.419921875,23526.130859375,3518400
2025-02-24,23565.310546875,23565.310546875,23605.220703125,23461.4296875,23573.80078125,3211200
2025-02-25,23285.720703125,23285.720703125,23376.419921875,23209.529296875,23376.419921875,3717900
2025-02-26,23402.55078125,23402.55078125,23431.240234375,23156.01953125,23221.83984375,3362900
2025-02-27,23053.1796875,23053.1796875,23487.73046875,23053.1796875,23446.4609375,5093000
2025-03-03,22756.25,22756.25,22775.01953125,22611.099609375,22734.05078125,3324900
2025-03-04,22596.880859375,22596.880859375,22700.939453125,22359.5,22508.80078125,3100900
2025-03-05,22871.900390625,22871.900390625,22948.30078125,22757.220703125,22778.859375,3075000
2025-03-06,22715.4296875,22715.4296875,22979.970703125,22715.4296875,22930.109375,2851500
2025-03-07,22576.0703125,22576.0703125,22747.109375,22542.080078125,22696.23046875,2987500
2025-03-10,22459.150390625,22459.150390625,22641.25,22407.5703125,22548.98046875,3078100
2025-03-11,22071.08984375,22071.08984375,22140.390625,21769.5703125,22126.060546875,3604700
2025-03-12,22278.359375,22278.359375,22391.470703125,22153.609375,22171.099609375,3159800
2025-03-13,21961.6796875,21961.6796875,22552.4296875,21961.6796875,22403.33984375,3666300
2025-03-14,21968.05078125,21968.05078125,22074.029296875,21895.900390625,21986.810546875,3373300
2025-03-17,22118.630859375,22118.630859375,22306.830078125,22110.080078125,22137.529296875,2961500
2025-03-18,22271.669921875,22271.669921875,22327.099609375,22186.419921875,22204.619140625,2652000
2025-03-19,21960.830078125,21960.830078125,22247.66015625,21942.689453125,22245.419921875,2916300
2025-03-20,22377.259765625,22377.259765625,22377.259765625,22171.0,22171.0,2626000
2025-03-21,22209.099609375,22209.099609375,22366.94921875,22200.23046875,22362.380859375,3597700
2025-03-24,22106.640625,22106.640625,22380.73046875,22106.640625,22348.380859375,2651400
2025-03-25,22273.189453125,22273.189453125,22414.01953125,22228.6796875,22269.369140625,2553000
2025-03-26,22260.2890625,22260.2890625,22398.119140625,22235.890625,22327.609375,2295800
2025-03-27,21951.759765625,21951.759765625,22093.19921875,21919.400390625,22093.19921875,2674800
2025-03-28,21602.890625,21602.890625,21836.16015625,21525.05078125,21836.16015625,3242700
2025-03-31,20695.900390625,20695.900390625,21254.630859375,20695.900390625,21254.630859375,4034100
2025-04-01,21280.169921875,21280.169921875,21315.51953125,20884.529296875,20884.529296875,2753300
2025-04-02,21298.220703125,21298.220703125,21390.51953125,21235.990234375,21313.76953125,2300200
2025-04-07,19232.349609375,19232.349609375,20153.5703125,19212.01953125,20153.5703125,1558900
2025-04-08,18459.94921875,18459.94921875,19064.470703125,18180.48046875,19064.470703125,5839900
2025-04-09,17391.759765625,17391.759765625,18371.51953125,17306.970703125,18337.439453125,6177900
2025-04-10,19000.029296875,19000.029296875,19024.470703125,18256.470703125,18256.470703125,2659600
2025-04-11,19528.76953125,19528.76953125,19528.76953125,18418.19921875,18772.5,4766500
2025-04-14,19513.08984375,19513.08984375,20023.630859375,19508.9296875,19686.6796875,4176300
2025-04-15,19857.669921875,19857.669921875,19895.4296875,19576.150390625,19609.900390625,2866400
2025-04-16,19468.0,19468.0,19737.08984375,19453.140625,19737.08984375,2805300
2025-04-17,19338.73046875,19338.73046875,19478.0,19196.470703125,19389.51953125,2300500
2025-04-18,19395.029296875,19395.029296875,19499.279296875,19376.349609375,19423.98046875,2123700
2025-04-21,19106.19921875,19106.19921875,19359.9609375,19080.599609375,19321.140625,2325500
2025-04-22,18793.4296875,18793.4296875,19059.650390625,18793.4296875,18990.859375,2526000
2025-04-23,19639.140625,19639.140625,19639.140625,19163.609375,19163.609375,2694600
2025-04-24,19478.810546875,19478.810546875,19752.58984375,19433.369140625,19752.58984375,2418200
2025-04-25,19872.73046875,19872.73046875,20012.26953125,19861.240234375,19861.240234375,2674500
2025-04-28,20034.41015625,20034.41015625,20073.75,19972.0703125,19972.0703125,2131000
2025-04-29,20232.630859375,20232.630859375,20232.630859375,20007.30078125,20018.3203125,2538500
2025-04-30,20235.029296875,20235.029296875,20331.890625,20185.310546875,20215.390625,2806300
2025-05-02,20787.640625,20787.640625,20787.640625,20534.080078125,20534.080078125,2779300
2025-05-05,20532.990234375,20532.990234375,20885.5390625,20320.80078125,20839.0390625,3929000
2025-05-06,20522.58984375,20522.58984375,20623.849609375,20349.560546875,20353.880859375,3091500
2025-05-07,20546.490234375,20546.490234375,20685.279296875,20418.029296875,20575.150390625,2681400
2025-05-08,20543.400390625,20543.400390625,20747.279296875,20543.400390625,20559.650390625,2348100
2025-05-09,20915.0390625,20915.0390625,20915.0390625,20643.560546875,20690.80078125,2744700
2025-05-12,21129.5390625,21129.5390625,21176.130859375,20996.94921875,20996.94921875,2687300
2025-05-13,21330.140625,21330.140625,21626.279296875,21330.140625,21474.01953125,3601900
2025-05-14,21782.869140625,21782.869140625,21782.869140625,21552.419921875,21552.419921875,3656500
2025-05-15,21730.25,21730.25,21821.009765625,21674.3203125,21776.650390625,3543000
2025-05-16,21843.689453125,21843.689453125,21854.5,21697.849609375,21731.880859375,3714600
2025-05-19,21523.830078125,21523.830078125,21786.330078125,21496.689453125,21786.330078125,3401200
2025-05-20,21526.029296875,21526.029296875,21746.560546875,21517.099609375,21631.609375,2908900
2025-05-21,21803.91015625,21803.91015625,21879.240234375,21603.580078125,21603.580078125,3078500
2025-05-22,21670.9609375,21670.9609375,21733.8203125,21585.310546875,21733.8203125,3137400
2025-05-23,21652.240234375,21652.240234375,21798.880859375,21559.779296875,21766.240234375,3065000
2025-05-26,21536.5703125,21536.5703125,21688.44921875,21536.5703125,21577.640625,3105400
2025-05-27,21336.5390625,21336.5390625,21558.470703125,21310.0,21491.650390625,3512400
2025-05-28,21357.720703125,21357.720703125,21634.369140625,21305.73046875,21539.150390625,3647300
2025-05-29,21347.30078125,21347.30078125,21605.259765625,21347.30078125,21531.2890625,5081700
2025-06-02,21002.7109375,21002.7109375,21256.099609375,20940.98046875,21253.970703125,3805400
2025-06-03,21126.9296875,21126.9296875,21303.2109375,21110.630859375,21126.69921875,3739600
2025-06-04,21618.08984375,21618.08984375,21618.08984375,21341.439453125,21341.439453125,4061200
2025-06-05,21674.4296875,21674.4296875,21738.9296875,21626.740234375,21695.9296875,3521900
2025-06-06,21660.66015625,21660.66015625,21702.4609375,21606.69921875,21637.76953125,2964300
2025-06-09,21790.2890625,21790.2890625,21866.26953125,21717.51953125,21773.44921875,3035200
2025-06-10,22242.140625,22242.140625,22294.859375,21921.240234375,21921.240234375,3534000
2025-06-11,22470.099609375,22470.099609375,22470.099609375,22294.599609375,22376.369140625,3669800
2025-06-12,22287.8203125,22287.8203125,22390.169921875,22253.640625,22362.669921875,3060300
2025-06-13,22072.94921875,22072.94921875,22228.009765625,21984.359375,22215.5,3285000
2025-06-16,22049.900390625,22049.900390625,22094.599609375,21936.380859375,22058.5703125,2521300
2025-06-17,22211.58984375,22211.58984375,22331.689453125,22118.4609375,22172.58984375,3044000
2025-06-18,22356.73046875,22356.73046875,22370.25,22104.6796875,22135.830078125,3214600
2025-06-19,22003.5,22003.5,22249.400390625,21973.0390625,22238.099609375,3057900
2025-06-20,22045.740234375,22045.740234375,22089.48046875,21779.55078125,21960.509765625,4418300
2025-06-23,21732.01953125,21732.01953125,21801.3203125,21551.580078125,21750.69921875,3015300
2025-06-24,22188.759765625,22188.759765625,22201.05078125,22001.48046875,22001.48046875,3767600
2025-06-25,22430.609375,22430.609375,22444.509765625,22284.51953125,22341.869140625,3405900
2025-06-26,22492.33984375,22492.33984375,22587.669921875,22391.26953125,22425.390625,3685100
2025-06-27,22580.080078125,22580.080078125,22580.080078125,22388.58984375,22503.849609375,3454100
2025-06-30,22256.01953125,22256.01953125,22558.94921875,22256.01953125,22508.330078125,3443500
2025-07-01,22553.720703125,22553.720703125,22730.759765625,22401.580078125,22419.740234375,3676400
2025-07-02,22577.740234375,22577.740234375,22577.740234375,22396.259765625,22463.55078125,2897200
2025-07-03,22712.970703125,22712.970703125,22816.19921875,22700.859375,22707.41015625,3368000
2025-07-04,22547.5,22547.5,22842.75,22500.970703125,22756.55078125,3270200
2025-07-07,22428.720703125,22428.720703125,22550.5,22294.109375,22550.140625,2570300
2025-07-08,22362.26953125,22362.26953125,22375.650390625,22190.4609375,22375.650390625,2661400
2025-07-09,22527.009765625,22527.009765625,22527.009765625,22211.099609375,22253.169921875,2907300
2025-07-10,22693.25,22693.25,22699.2890625,22513.349609375,22566.509765625,2829400
2025-07-11,22751.029296875,22751.029296875,22770.009765625,22601.94921875,22602.810546875,4446700
2025-07-14,22614.970703125,22614.970703125,22735.23046875,22525.66015625,22679.1796875,2557300
2025-07-15,22835.939453125,22835.939453125,22888.23046875,22588.259765625,22618.4296875,2696000
2025-07-16,23042.900390625,23042.900390625,23106.4296875,22923.119140625,22967.509765625,3171200
2025-07-17,23113.279296875,23113.279296875,23159.5390625,22923.369140625,23042.970703125,3078000
2025-07-18,23383.130859375,23383.130859375,23468.2109375,23276.01953125,23345.720703125,2995200
2025-07-21,23340.560546875,23340.560546875,23403.830078125,23243.7890625,23314.2890625,2784300
2025-07-22,22987.919921875,22987.919921875,23486.080078125,22985.900390625,23301.66015625,3764700
2025-07-23,23318.669921875,23318.669921875,23318.669921875,23063.5703125,23063.5703125,3346500
2025-07-24,23373.73046875,23373.73046875,23455.08984375,23295.310546875,23373.669921875,3659600
2025-07-25,23364.380859375,23364.380859375,23485.560546875,23308.44921875,23454.58984375,2946900
2025-07-28,23412.98046875,23412.98046875,23564.439453125,23350.73046875,23477.099609375,3255000
2025-07-29,23201.51953125,23201.51953125,23422.169921875,23094.669921875,23414.359375,3565200
2025-07-30,23461.720703125,23461.720703125,23461.720703125,23264.640625,23288.720703125,3352200
2025-07-31,23542.51953125,23542.51953125,23631.109375,23454.439453125,23523.58984375,3757100
2025-08-01,23434.380859375,23434.380859375,23484.2109375,23168.26953125,23318.369140625,3402400
2025-08-04,23378.939453125,23378.939453125,23378.939453125,23151.650390625,23260.1796875,3191500
2025-08-05,23660.58984375,23660.58984375,23671.83984375,23498.400390625,23498.400390625,3421400
2025-08-06,23447.359375,23447.359375,23557.490234375,23433.529296875,23443.359375,3264600
2025-08-07,24003.76953125,24003.76953125,24050.5390625,23717.349609375,23717.349609375,3487700
2025-08-08,24021.259765625,24021.259765625,24131.4609375,23967.990234375,24026.650390625,3790600
2025-08-11,24135.5,24135.5,24249.05078125,23887.25,23980.390625,3851900
2025-08-12,24158.359375,24158.359375,24263.919921875,24065.4296875,24182.83984375,4193700
2025-08-13,24370.01953125,24370.01953125,24406.939453125,24172.189453125,24232.0390625,4867300
2025-08-14,24238.099609375,24238.099609375,24389.509765625,24198.880859375,24258.5,4491700
2025-08-15,24334.48046875,24334.48046875,24385.560546875,24164.4296875,24266.23046875,4491700
2025-08-18,24482.51953125,24482.51953125,24515.650390625,24257.30078125,24272.55078125,4745200
2025-08-19,24353.5,24353.5,24551.419921875,24324.2890625,24493.919921875,4734800
2025-08-20,23625.439453125,23625.439453125,24309.26953125,23620.240234375,24309.26953125,4336000
2025-08-21,23962.130859375,23962.130859375,24011.5,23739.830078125,23739.830078125,3924400
2025-08-22,23764.470703125,23764.470703125,24071.650390625,23764.470703125,24033.01953125,3633100
2025-08-25,24277.380859375,24277.380859375,24362.01953125,24108.75,24108.810546875,3818800
2025-08-26,24305.099609375,24305.099609375,24382.419921875,24113.029296875,24237.359375,5104500
2025-08-27,24519.900390625,24519.900390625,24539.880859375,24410.080078125,24449.810546875,4022200
2025-08-28,24236.44921875,24236.44921875,24502.369140625,24236.44921875,24468.119140625,4093700
2025-08-29,24233.099609375,24233.099609375,24570.150390625,24233.099609375,24438.029296875,4230800
2025-09-01,24071.73046875,24071.73046875,24312.830078125,23885.41015625,24143.369140625,3978800
2025-09-02,24016.779296875,24016.779296875,24295.029296875,23890.330078125,24113.900390625,3621600
2025-09-03,24100.30078125,24100.30078125,24103.23046875,23925.490234375,24036.880859375,3208300
2025-09-04,24179.849609375,24179.849609375,24389.349609375,24168.16015625,24235.26953125,4098500
2025-09-05,24494.580078125,24494.580078125,24494.580078125,24244.259765625,24244.259765625,3935800
2025-09-08,24547.380859375,24547.380859375,24729.9609375,24547.380859375,24610.849609375,4221200
2025-09-09,24855.1796875,24855.1796875,24880.0703125,24650.4609375,24650.4609375,4235300
2025-09-10,25192.58984375,25192.58984375,25272.23046875,25032.880859375,25032.880859375,4503300
2025-09-11,25215.7109375,25215.7109375,25541.439453125,25174.130859375,25509.30078125,5159400
2025-09-12,25474.640625,25474.640625,25492.279296875,25349.69921875,25349.69921875,4362700
2025-09-15,25357.16015625,25357.16015625,25519.939453125,25284.169921875,25494.099609375,3734300
2025-09-16,25629.640625,25629.640625,25664.810546875,25335.4609375,25335.4609375,4224500
2025-09-17,25438.25,25438.25,25632.0703125,25422.9609375,25543.91015625,4404600
2025-09-18,25769.359375,25769.359375,25769.359375,25475.25,25543.169921875,4746200
2025-09-19,25578.369140625,25578.369140625,25864.009765625,25578.369140625,25794.66015625,6041400
2025-09-22,25880.599609375,25880.599609375,25887.689453125,25599.599609375,25599.599609375,4316700
2025-09-23,26247.369140625,26247.369140625,26307.30078125,26041.689453125,26121.0,4775000
2025-09-24,26196.73046875,26196.73046875,26394.029296875,26045.470703125,26389.16015625,4309500
2025-09-25,26023.849609375,26023.849609375,26247.849609375,26023.849609375,26067.970703125,5318500
2025-09-26,25580.3203125,25580.3203125,25998.279296875,25469.0390625,25998.279296875,4370400
2025-09-30,25820.5390625,25820.5390625,25975.83984375,25738.310546875,25738.310546875,3601000
2025-10-01,25982.91015625,25982.91015625,26325.7890625,25982.91015625,26078.2890625,4127200
2025-10-02,26378.390625,26378.390625,26489.7890625,26330.25,26392.310546875,4331900
2025-10-03,26761.060546875,26761.060546875,26761.060546875,26410.029296875,26435.099609375,3947400
2025-10-07,27211.94921875,27211.94921875,27301.419921875,27017.080078125,27029.279296875,4714200
2025-10-08,27063.6796875,27063.6796875,27110.4296875,26883.990234375,26999.8203125,4475000
2025-10-09,27301.919921875,27301.919921875,27463.119140625,27253.0703125,27301.609375,5551400
2025-10-13,26923.419921875,26923.419921875,26965.720703125,26470.439453125,26762.599609375,4848200
2025-10-14,26793.150390625,26793.150390625,27507.16015625,26764.060546875,27282.099609375,6407700
2025-10-15,27275.7109375,27275.7109375,27275.7109375,26773.150390625,26911.05078125,4438300
2025-10-16,27647.869140625,27647.869140625,27732.779296875,27337.3203125,27337.3203125,4657900
2025-10-17,27302.369140625,27302.369140625,27513.08984375,27302.369140625,27399.91015625,4488400
2025-10-20,27688.630859375,27688.630859375,27768.26953125,27412.44921875,27480.439453125,4283400
2025-10-21,27752.41015625,27752.41015625,27969.05078125,27742.55078125,27742.55078125,4293000
2025-10-22,27648.91015625,27648.91015625,27725.830078125,27490.890625,27614.109375,3944200
2025-10-23,27532.259765625,27532.259765625,27586.849609375,27371.669921875,27457.0703125,3819800
2025-10-27,27993.630859375,27993.630859375,28196.330078125,27993.630859375,28029.880859375,4954700
2025-10-28,27949.109375,27949.109375,28087.9296875,27885.619140625,28041.009765625,5011300
2025-10-29,28294.740234375,28294.740234375,28395.310546875,28139.650390625,28157.91015625,5040500
2025-10-30,28287.529296875,28287.529296875,28527.6796875,28116.599609375,28350.240234375,5137600
2025-10-31,28233.349609375,28233.349609375,28489.759765625,28233.349609375,28280.470703125,4459700
2025-11-03,28334.58984375,28334.58984375,28494.990234375,28150.44921875,28253.529296875,3968500
2025-11-04,28116.560546875,28116.560546875,28554.609375,28033.619140625,28364.759765625,4218000
2025-11-05,27717.060546875,27717.060546875,27799.08984375,27373.05078125,27785.91015625,4085800
2025-11-06,27899.44921875,27899.44921875,28061.529296875,27879.69921875,27906.439453125,4125700
2025-11-07,27651.41015625,27651.41015625,27818.5390625,27621.48046875,27818.5390625,4344700
2025-11-10,27869.509765625,27869.509765625,27976.890625,27680.509765625,27805.470703125,4157600
2025-11-11,27784.94921875,27784.94921875,28187.69921875,27784.94921875,28031.5390625,5302400
2025-11-12,27947.08984375,27947.08984375,28071.759765625,27799.919921875,27853.470703125,5291300
2025-11-13,27903.560546875,27903.560546875,28038.240234375,27811.810546875,27867.58984375,6572900
2025-11-14,27397.5,27397.5,27816.44921875,27383.33984375,27816.44921875,5171300
2025-11-17,27447.310546875,27447.310546875,27723.76953125,27447.310546875,27600.740234375,4781900
2025-11-18,26756.119140625,26756.119140625,27310.400390625,26756.119140625,27310.400390625,5433000
2025-11-19,26580.119140625,26580.119140625,26902.970703125,26580.119140625,26708.279296875,4448000
2025-11-20,27426.359375,27426.359375,27493.630859375,27183.029296875,27212.91015625,4862100
2025-11-21,26434.939453125,26434.939453125,26821.970703125,26395.98046875,26821.970703125,4006000
2025-11-24,26504.240234375,26504.240234375,26764.130859375,26482.330078125,26596.029296875,6156100
2025-11-25,26912.169921875,26912.169921875,27118.01953125,26793.7109375,26995.900390625,3724900
2025-11-26,27409.5390625,27409.5390625,27409.5390625,27063.169921875,27063.169921875,4016500
2025-11-27,27554.529296875,27554.529296875,27659.060546875,27436.58984375,27517.240234375,3621100
2025-11-28,27626.48046875,27626.48046875,27796.900390625,27566.119140625,27566.119140625,3953500
2025-12-01,27342.529296875,27342.529296875,27697.060546875,27342.529296875,27674.16015625,3774100
2025-12-02,27564.26953125,27564.26953125,27741.890625,27477.099609375,27550.349609375,4210100
2025-12-03,27793.0390625,27793.0390625,27847.669921875,27605.630859375,27605.630859375,3769000
2025-12-04,27795.7109375,27795.7109375,27880.23046875,27636.630859375,27773.419921875,3599700
2025-12-05,27980.890625,27980.890625,27980.890625,27738.5,27796.4296875,3817000
2025-12-08,28303.779296875,28303.779296875,28303.779296875,28026.390625,28034.0,4068700
2025-12-09,28182.599609375,28182.599609375,28390.240234375,28157.26953125,28364.0390625,4898300
2025-12-10,28400.73046875,28400.73046875,28417.08984375,28190.759765625,28190.759765625,4773000
2025-12-11,28024.75,28024.75,28568.01953125,27984.189453125,28385.23046875,4248000
2025-12-12,28198.01953125,28198.01953125,28272.060546875,28071.33984375,28097.5390625,4802600
2025-12-15,27866.939453125,27866.939453125,28119.7890625,27684.869140625,28119.7890625,4157000
2025-12-16,27536.66015625,27536.66015625,27740.66015625,27355.669921875,27721.099609375,5140200
2025-12-17,27525.169921875,27525.169921875,27780.689453125,27469.599609375,27596.1796875,5499500
2025-12-18,27468.529296875,27468.529296875,27569.439453125,27350.76953125,27447.44921875,4799900
2025-12-19,27696.349609375,27696.349609375,27869.779296875,27672.05078125,27685.740234375,5627700
2025-12-22,28149.640625,28149.640625,28168.75,27986.66015625,27986.66015625,5026500
2025-12-23,28310.470703125,28310.470703125,28350.369140625,28212.83984375,28253.140625,4559700
2025-12-24,28371.98046875,28371.98046875,28486.380859375,28280.58984375,28383.609375,4612900
2025-12-26,28556.01953125,28556.01953125,28590.91015625,28404.33984375,28443.48046875,4511200
2025-12-29,28810.890625,28810.890625,28841.640625,28595.349609375,28662.7890625,4440500
