date,horizon,fold_id,fold_number,split,split_priority,number_of_eligible_predictions,has_multiple_eligible_predictions,deduplication_rule,model_name,model_family,target_col,run_id,proba_class_0,proba_class_1,proba_class_2,proba_class_3,proba_class_4,in_aligned_evaluation_window,source_probability_file,target_col_from_input_index
2025-06-17,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.042619862770596616,0.09888364110604274,0.29107634654772946,0.45356713348810346,0.11385301608752775,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-06-18,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.04224899562275589,0.0990247983277531,0.2689791437245753,0.46941665354548673,0.12033040877942913,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-06-19,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.043125811296429624,0.101158560771453,0.23971576286167862,0.4913616916263724,0.1246381734440665,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-06-20,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.045504052535690516,0.09645571788886391,0.19663793541776398,0.5373376580551432,0.1240646361025385,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-06-23,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.04381611282403572,0.3176779560175006,0.23974124547041709,0.27501592994191193,0.12374875574613471,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-06-24,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.26684193239709225,0.09980714420277176,0.2479082046046206,0.2560390663506418,0.1294036524448737,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-06-25,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.0430975292090945,0.10380137212686621,0.24791302838154677,0.25263593149347524,0.35255213878901737,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-06-26,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.04219744647517309,0.09840432553476204,0.265397567820569,0.4530803729067515,0.14092028726274447,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-06-27,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.04303371025789503,0.09784052754005507,0.26837556317596734,0.44711412948588947,0.14363606954019315,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-06-30,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.04499850394600894,0.10091291371515201,0.26818052482600424,0.21389721182999707,0.3720108456828378,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-01,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.04324396844700676,0.32392994794030683,0.2601515251774547,0.2241325827372133,0.14854197569801858,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-02,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.04472312551279956,0.10439769291163073,0.4715982279586612,0.23313023042440892,0.14615072319249967,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-03,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.037239409427968224,0.09353648563737856,0.3027357931672358,0.3988060184743112,0.16768229329310627,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-04,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.0389860900584695,0.09836195048254817,0.4825738432655554,0.2103670140842001,0.16971110210922674,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-07,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.030261001408492805,0.09467220687147579,0.20538485078960672,0.48736964338119704,0.18231229754922773,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-08,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.024292724337595478,0.10303701143980427,0.3903895269046865,0.2779125209232316,0.20436821639468217,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-09,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.02406340594977125,0.10430398805321246,0.16371520771655707,0.2559482235132501,0.4519691747672091,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-10,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.022821630678898235,0.09850410952419454,0.4626550021943573,0.1789641493589043,0.23705510824364567,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-11,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023412813675133672,0.10089283514923376,0.2564787970651512,0.1734772261444214,0.44573832796606006,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-14,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023783996370398283,0.10258477772135705,0.26383813726575334,0.4078266488310083,0.20196643981148313,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-15,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023188604527167044,0.10169249529467805,0.21491300275889108,0.19592110038383911,0.4642847970354248,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-16,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.02325220354304773,0.10080413354740057,0.44671799725545264,0.17071046819562277,0.2585151974584764,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-17,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.0238174712392618,0.09898904211785951,0.4527544109005769,0.16340186592439487,0.261037209817907,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-18,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.0226477224254766,0.09570151819890085,0.24297461727204653,0.388148150104557,0.2505279919990191,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-21,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023951916164702432,0.10033749785699411,0.21586196343655578,0.38589198687562964,0.2739566356661181,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-22,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.02656027784344283,0.3265569576264362,0.22232816453588597,0.1311710966288375,0.29338350336539754,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-23,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.02481431494334385,0.10797438559863332,0.4093639274813001,0.1434070809045223,0.3144402910722005,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-24,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.02619533646644556,0.10429469012265317,0.19075147073501525,0.3606651536018393,0.3180933490740468,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-25,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.2460350708210033,0.10556985074127212,0.19537549001784282,0.1417654833195737,0.311254105100308,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-28,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.024816337515132268,0.10593798045948705,0.42662810369084764,0.1441855580422813,0.29843202029225185,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-29,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.025781090797511633,0.11370685322025195,0.4198162854871621,0.12793654471093216,0.31275922578414217,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-30,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.02314375238130595,0.11682955623436524,0.38057115794193946,0.14674167382683628,0.3327138596155531,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-07-31,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.02578905201413572,0.11911886013247157,0.17171563750806232,0.3555136664314691,0.32786278391386137,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-01,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.025158594274395308,0.3299988300276383,0.22538347286987362,0.15015282221582948,0.26930628061226325,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-04,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023459885128532823,0.10097790881667122,0.22109247765442408,0.4031000172878349,0.2513697111125371,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-05,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.02267473346912839,0.1089993428685586,0.41317373783417055,0.24630203320742805,0.2088501526207145,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-06,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.024519540561810833,0.10433666906930707,0.42900609252249283,0.218750401077665,0.22338729676872435,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-07,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023552263022671882,0.322261008359243,0.19446432132492822,0.2210040346931795,0.23871837259997744,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-08,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.24459382094154286,0.10111048014923821,0.2565260317779786,0.18173759481427862,0.21603207231696175,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-11,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023728653558123775,0.09877237795683552,0.2384301891635643,0.4146347296388213,0.22443404968265518,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-12,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023369300117822445,0.10097893270569114,0.24545171740310107,0.42617300078882203,0.20402704898456336,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-13,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023800415834809803,0.32152743036309456,0.25405700184309066,0.17452089137754973,0.2260942605814553,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-14,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023685395508888332,0.1073306253309948,0.2518076896683139,0.18332649531407846,0.43384979417772457,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-15,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.022672179806304364,0.10171930680723729,0.48306452856507154,0.1867018545667936,0.2058421302545933,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-18,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.024952750412011983,0.10287313670155729,0.26035791593558283,0.1599730122920775,0.4518431846587705,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-19,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.023493926798639958,0.1039785366030441,0.25443194803391034,0.17401719770370014,0.4440783908607054,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-20,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.024330539270387846,0.10274064263209763,0.218070093394133,0.44035804609184087,0.21450067861154068,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-21,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.024539597129262194,0.09942135026392546,0.17439011222254783,0.44440248830109796,0.25724645208316665,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-22,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.025247704673178814,0.1032741170170606,0.3840069807903218,0.2662714582247326,0.2211997392947063,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-25,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.02546038733932485,0.3272503603950255,0.21938209542551304,0.20971414478922676,0.21819301205090977,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
2025-08-26,60-day,WF2,2,test,2,1,False,"latest eligible fold after sorting by date, split priority, and fold number",E1_validation_weighted_probability_ensemble,probability_ensemble,TAIEX_regime_fixed_60d,20260624_031817,0.026220228865638844,0.11192257894527843,0.21574815814570117,0.19980249721284543,0.44630653683053617,True,/content/drive/MyDrive/AURORA_TWETF/outputs/AURORA_TWETF/purged_walk_forward_models/run_20260624_031817/probabilities/selected_probabilities_TAIEX_regime_fixed_60d_E1_validation_weighted_probability_ensemble.parquet,TAIEX_regime_fixed_60d
