Date,0050,006208,00692,00881,TAIEX,SP500,NASDAQ,SOXX,USD_TWD,VIX,NIKKEI225,HANGSENG,KOSPI,US10Y
2021-01-21,30.368471145629883,70.01676177978516,27.156578063964844,12.751344680786133,16153.76953125,3853.070068359375,13530.91015625,135.58218383789062,27.889999389648438,21.31999969482422,28756.859375,29927.759765625,3160.840087890625,1.1089999675750732
2021-01-22,29.82598304748535,69.14375305175781,26.77109718322754,13.105546951293945,16019.0302734375,3841.469970703125,13543.0595703125,133.2828369140625,27.958799362182617,21.90999984741211,28631.44921875,29447.849609375,3140.6298828125,1.090999960899353
2021-01-25,29.424543380737305,68.35802459716797,26.456424713134766,12.680501937866211,15946.5400390625,3855.360107421875,13635.990234375,133.4744110107422,27.95159912109375,23.190000534057617,28822.2890625,30159.009765625,3208.989990234375,1.0399999618530273
2021-01-26,28.827808380126953,66.8302230834961,25.984407424926758,12.404224395751953,15658.849609375,3849.6201171875,13626.0595703125,131.3059844970703,27.920000076293945,23.020000457763672,28546.1796875,29391.259765625,3140.31005859375,1.0399999618530273
2021-01-27,28.871206283569336,66.78657531738281,26.00014305114746,12.475066184997559,15701.4501953125,3750.77001953125,13270.599609375,124.49093627929688,27.917999267578125,37.209999084472656,28635.2109375,29297.529296875,3122.56005859375,1.0140000581741333
2021-01-28,28.285320281982422,65.38972473144531,25.4494571685791,12.156281471252441,15415.8798828125,3787.3798828125,13337.16015625,127.22145080566406,27.933000564575195,30.209999084472656,28197.419921875,28550.76953125,3069.050048828125,1.0570000410079956
2021-01-29,27.818777084350586,64.21113586425781,25.14264678955078,11.922507286071777,15138.3095703125,3714.239990234375,13070.6904296875,125.00189971923828,27.932600021362305,33.09000015258789,27663.390625,28283.7109375,2976.2099609375,1.093000054359436
2021-02-01,28.372116088867188,65.65162658691406,25.559593200683594,12.135027885437012,15410.08984375,3773.860107421875,13403.3896484375,129.9391326904297,28.000999450683594,30.239999771118164,28091.05078125,28892.859375,3056.530029296875,1.0770000219345093
2021-02-02,29.17500114440918,67.52864074707031,26.27548599243164,12.432559967041016,15760.0498046875,3826.31005859375,13612.7802734375,132.04684448242188,27.950300216674805,25.559999465942383,28362.169921875,29248.69921875,3096.81005859375,1.1050000190734863
2021-02-03,29.153301239013672,67.57229614257812,26.251882553100586,12.482148170471191,15771.3203125,3830.169921875,13610.5400390625,129.3643035888672,27.857999801635742,22.90999984741211,28646.5,29307.4609375,3129.679931640625,1.13100004196167
2021-02-04,28.979703903198242,67.09213256835938,26.086681365966797,12.368802070617676,15706.2197265625,3871.739990234375,13777.740234375,130.424560546875,27.86400032043457,21.770000457763672,28341.94921875,29113.5,3087.550048828125,1.1390000581741333
2021-02-05,29.250947952270508,67.74689483642578,26.314817428588867,12.475066184997559,15802.400390625,3886.830078125,13856.2998046875,129.53358459472656,27.90290069580078,20.8700008392334,28779.189453125,29288.6796875,3120.6298828125,1.1699999570846558
2021-02-08,,,,,,3915.590087890625,13987.6396484375,133.4201202392578,27.973600387573242,21.239999771118164,29388.5,29319.470703125,3091.239990234375,1.159999966621399
2021-02-09,,,,,,3911.22998046875,14007.7001953125,133.02732849121094,27.88089942932129,21.6299991607666,29505.9296875,29476.189453125,3084.669921875,1.156999945640564
2021-02-10,,,,,,3909.8798828125,13972.5302734375,133.2891845703125,27.853900909423828,21.989999771118164,29562.9296875,30038.720703125,3100.580078125,1.1330000162124634
2021-02-11,,,,,,3916.3798828125,14025.76953125,137.90383911132812,27.961299896240234,21.25,,30173.5703125,,1.1579999923706055
2021-02-12,,,,,,3934.830078125,14095.4697265625,139.60922241210938,27.943099975585938,19.969999313354492,29520.0703125,,,1.2000000476837158
2021-02-15,,,,,,,,,28.014999389648438,,30084.150390625,,3147.0,
2021-02-16,,,,,,3932.590087890625,14047.5,140.31175231933594,27.993999481201172,21.459999084472656,30467.75,30746.66015625,3163.25,1.2990000247955322
2021-02-17,30.49867057800293,70.54058837890625,27.463390350341797,12.843437194824219,16362.2900390625,3931.330078125,13965.490234375,137.90707397460938,28.040000915527344,21.5,30292.189453125,31084.939453125,3133.72998046875,1.3009999990463257
2021-02-18,30.455272674560547,70.45327758789062,27.471254348754883,12.871772766113281,16424.509765625,3913.969970703125,13865.3603515625,136.48912048339844,27.918699264526367,22.489999771118164,30236.08984375,30595.26953125,3086.659912109375,1.2869999408721924
