date,strategy_name,optimization_status,risk_aversion,expected_class,p_bearish,p_bullish,normalized_entropy,confidence_score,ordinal_variance,risk_aversion_mode
2025-07-29,MC_20D_ONLY_DYNAMIC,optimized,30.80308785632585,2.1615275301869343,0.15323227099906217,0.3146432731634948,0.7095376974537843,0.29046230254621574,0.5910271910631382,dynamic
2025-07-30,MC_20D_ONLY_DYNAMIC,optimized,30.469121643227354,2.183266995575837,0.14142445761038025,0.31979365753272115,0.7056252996407898,0.2943747003592102,0.5860374475914059,dynamic
2025-07-31,MC_20D_ONLY_DYNAMIC,optimized,31.618142706787356,2.152282449519546,0.17184224959218172,0.3276399925055278,0.7272519085977489,0.2727480914022511,0.622932179403966,dynamic
2025-08-01,MC_20D_ONLY_DYNAMIC,optimized,31.68172627121511,2.12589748688824,0.1788548348315704,0.30282820317572334,0.7241851829833481,0.2758148170166519,0.6103994364689314,dynamic
2025-08-04,MC_20D_ONLY_DYNAMIC,optimized,30.65407890938907,2.2188101573829035,0.13918466154559575,0.35571718839190575,0.7148154271390861,0.2851845728609139,0.6061742576696432,dynamic
2025-08-05,MC_20D_ONLY_DYNAMIC,optimized,30.72293647584367,2.2774754470129692,0.1389467608273198,0.4047834515442729,0.7177600503718911,0.28223994962810894,0.6059926066601493,dynamic
2025-08-06,MC_20D_ONLY_DYNAMIC,optimized,30.797423159771057,2.2297893924003156,0.14611152129068908,0.37491091660586945,0.7150077093582909,0.28499229064170906,0.6045198629250841,dynamic
2025-08-07,MC_20D_ONLY_DYNAMIC,optimized,30.794413086010508,2.2504194577456023,0.1457519290087019,0.3902715177050529,0.7151749802334587,0.2848250197665413,0.6021448038662971,dynamic
2025-08-08,MC_20D_ONLY_DYNAMIC,optimized,32.35980137101505,2.2089699518479153,0.16905829561002245,0.4093863239793107,0.7591454183525841,0.2408545816474159,0.7615140573251198,dynamic
2025-08-11,MC_20D_ONLY_DYNAMIC,optimized,31.90410639684285,2.2220872851524387,0.16189083726172446,0.4058856617816761,0.7466515860643343,0.25334841393566565,0.7134374664607073,dynamic
2025-08-12,MC_20D_ONLY_DYNAMIC,optimized,32.06344479226174,2.219757237792598,0.16567398245098236,0.41066362093651493,0.7499986057296837,0.2500013942703163,0.7280809266287083,dynamic
2025-08-13,MC_20D_ONLY_DYNAMIC,optimized,31.821848079295346,2.1948559978936384,0.16378823107732618,0.3737162470277369,0.7418433383099529,0.25815666169004714,0.6796241349603944,dynamic
2025-08-14,MC_20D_ONLY_DYNAMIC,optimized,31.69369938613454,2.162469632779488,0.16750015866935802,0.3554511233734126,0.7337478485098953,0.2662521514901047,0.6717288860529145,dynamic
2025-08-15,MC_20D_ONLY_DYNAMIC,optimized,32.206339950010815,2.168141106976844,0.1776540729317842,0.35860803605333214,0.7461303396550053,0.2538696603449947,0.6772047049993839,dynamic
2025-08-18,MC_20D_ONLY_DYNAMIC,optimized,31.549963752012914,2.1916037031758484,0.16183494126045894,0.35795963709685197,0.7325305970721495,0.2674694029278505,0.6418659618711215,dynamic
2025-08-19,MC_20D_ONLY_DYNAMIC,optimized,32.097270462860436,2.1998276237549494,0.17294946690202456,0.3777843323117941,0.7455312449927978,0.25446875500720223,0.6720560794893311,dynamic
2025-08-20,MC_20D_ONLY_DYNAMIC,optimized,31.39803224257495,2.2063099737304297,0.15552522837617191,0.365431141466357,0.7315011070020605,0.2684988929979395,0.6422008528873517,dynamic
2025-08-21,MC_20D_ONLY_DYNAMIC,optimized,31.039566969722728,2.3063781098602956,0.13314338015780128,0.4406209017874342,0.7350679746626683,0.26493202533733173,0.6761734831941535,dynamic
2025-08-22,MC_20D_ONLY_DYNAMIC,optimized,32.32721447971259,2.2094841051912812,0.16618710888876753,0.40749032804072427,0.7601388920774894,0.23986110792251059,0.7667387830939285,dynamic
2025-08-25,MC_20D_ONLY_DYNAMIC,optimized,33.50390731040913,2.089411396086903,0.20184885801863633,0.3314024960248605,0.7786772060014563,0.2213227939985437,0.7829988663747125,dynamic
2025-08-26,MC_20D_ONLY_DYNAMIC,optimized,31.743614116817092,2.2212649291073223,0.15732501234739404,0.3989835945187433,0.7438845547947686,0.25611544520523144,0.7041565427127914,dynamic
2025-08-27,MC_20D_ONLY_DYNAMIC,optimized,31.526085908965996,2.231724673451385,0.1550163333490227,0.3974597532740725,0.7370303696794216,0.2629696303205784,0.6713434280268373,dynamic
2025-08-28,MC_20D_ONLY_DYNAMIC,optimized,33.43440533314724,2.1431736313435437,0.19806056046462317,0.3839911921813094,0.778927764954191,0.22107223504580897,0.8074448725144654,dynamic
2025-08-29,MC_20D_ONLY_DYNAMIC,optimized,33.21641244016413,2.1421101429166676,0.19347266082676978,0.3663001652270772,0.7738783689451493,0.22612163105485072,0.7671617832920097,dynamic
2025-09-01,MC_20D_ONLY_DYNAMIC,optimized,32.78872551012906,2.1481253702587644,0.194333176520805,0.3506355653815483,0.7560824791885185,0.24391752081148155,0.688764781060418,dynamic
2025-09-02,MC_20D_ONLY_DYNAMIC,optimized,31.69656877517433,2.1971237334615545,0.16661576340665557,0.36176439535582255,0.7345701402816488,0.2654298597183512,0.6384132499348913,dynamic
2025-09-03,MC_20D_ONLY_DYNAMIC,optimized,31.3374208551166,2.2093118207483338,0.1549046443742664,0.36012405298266736,0.729573118705251,0.270426881294749,0.6291406281042384,dynamic
2025-09-04,MC_20D_ONLY_DYNAMIC,optimized,31.130857577453828,2.199736351475019,0.15430078455538065,0.3539117405296373,0.7217936754538486,0.27820632454615135,0.6153706812447197,dynamic
2025-09-05,MC_20D_ONLY_DYNAMIC,optimized,30.93470335605965,2.197761012116792,0.15517208285547351,0.34092736072733976,0.7132504679580073,0.2867495320419927,0.5867510996461647,dynamic
2025-09-08,MC_20D_ONLY_DYNAMIC,optimized,31.688777775958155,2.1351265343933483,0.1800348657248056,0.31192101437224157,0.7235232184584816,0.27647678154151845,0.6071597874363679,dynamic
2025-09-09,MC_20D_ONLY_DYNAMIC,optimized,31.28556442649755,2.1594374951658812,0.16853539651463703,0.3234653805046002,0.7165942598481925,0.28340574015180753,0.5947004774813625,dynamic
2025-09-10,MC_20D_ONLY_DYNAMIC,optimized,33.3119836040463,2.0932526548314416,0.2229731925711529,0.31696178436710537,0.7541007901049296,0.24589920989507041,0.6709553941530677,dynamic
2025-09-11,MC_20D_ONLY_DYNAMIC,optimized,33.92570798010658,2.0885794366550456,0.22869698011697775,0.3336805500413179,0.7740707351106808,0.2259292648893192,0.730060144927057,dynamic
2025-09-12,MC_20D_ONLY_DYNAMIC,optimized,33.252507597994516,2.089903373540935,0.2131846138151281,0.3191014862713722,0.7595526128676781,0.24044738713232194,0.694298616755959,dynamic
2025-09-15,MC_20D_ONLY_DYNAMIC,optimized,33.69022012556504,2.0872038753280755,0.222570313260807,0.33931461102398086,0.769552554413956,0.23044744558604402,0.7369260342420576,dynamic
